,date,temp_mean,HR_mean,nonext,cvd,resp,dow,pm10_mean.mean,holidays
5388,01/10/2014,13.05555556,47.75,117,59,9,Thursday,37.7392353,0
5389,02/10/2014,8.333333333,63.25,128,66,8,Friday,45.78172731,0
5390,03/10/2014,5.833333333,62.875,115,38,7,Saturday,45.78901586,0
5391,04/10/2014,11.11111111,33.375,123,56,5,Sunday,43.73227045,0
5392,05/10/2014,15.55555556,51.125,118,54,10,Monday,41.66354195,0
5393,06/10/2014,7.5,84,137,70,10,Tuesday,20.93849935,0
5394,07/10/2014,4.166666667,60.5,134,64,12,Wednesday,29.62395862,0
5395,08/10/2014,5.277777778,37.75,134,58,6,Thursday,34.58437528,0
5396,09/10/2014,11.94444444,48.125,115,52,6,Friday,31.68686247,0
5397,10/10/2014,5.833333333,73.75,103,41,18,Saturday,21.70837482,0
5398,11/10/2014,3.888888889,66.375,106,47,5,Sunday,25.67488123,0
5399,12/10/2014,5.833333333,56.25,123,59,2,Monday,40.61562217,1
5400,13/10/2014,9.722222222,45.125,116,51,15,Tuesday,NA,0
5401,14/10/2014,13.05555556,45.375,120,59,6,Wednesday,34.69761497,0
5402,15/10/2014,17.22222222,37.25,130,62,8,Thursday,45.7208846,0
5403,16/10/2014,16.94444444,82.875,111,56,8,Friday,51.72345067,0
5404,17/10/2014,8.888888889,81,122,59,14,Saturday,12.72345067,0
5405,18/10/2014,11.94444444,72.25,121,57,13,Sunday,24.88225871,0
5406,19/10/2014,9.722222222,79,117,57,6,Monday,4.813279288,0
5407,20/10/2014,7.5,77.875,111,53,10,Tuesday,17.8224139,0
5408,21/10/2014,2.777777778,85.625,114,56,3,Wednesday,15.25910132,0
5409,22/10/2014,6.111111111,66.125,104,43,5,Thursday,18.78597005,0
5410,23/10/2014,3.888888889,71.625,98,43,5,Friday,43.70984826,0
5411,24/10/2014,3.611111111,90.375,139,66,16,Saturday,26.84375876,0
5412,25/10/2014,5.555555556,65,126,65,6,Sunday,NA,0
5413,26/10/2014,6.944444444,89.875,115,65,12,Monday,26.65504057,0
5414,27/10/2014,6.944444444,84.375,119,61,8,Tuesday,24.70123537,0
5415,28/10/2014,3.611111111,69.375,114,58,13,Wednesday,24.73317834,0
5416,29/10/2014,6.944444444,74.375,123,63,13,Thursday,41.81843475,0
5417,30/10/2014,12.5,67.25,125,62,7,Friday,50.59833789,0
5418,31/10/2014,11.11111111,87.625,116,53,11,Saturday,53.83061424,0
5419,01/11/2014,14.44444444,98,118,56,5,Sunday,23.82147962,0
5420,02/11/2014,17.77777778,71.625,138,65,9,Monday,39.79799807,1
5421,03/11/2014,18.88888889,52,98,46,5,Tuesday,NA,0
5422,04/11/2014,13.61111111,50.75,114,51,11,Wednesday,40.81996756,0
5423,05/11/2014,4.722222222,49,117,55,10,Thursday,23.59557194,0
5424,06/11/2014,4.166666667,43.75,108,53,7,Friday,37.74482455,0
5425,07/11/2014,7.5,45,109,49,7,Saturday,39.64107462,0
5426,08/11/2014,9.722222222,85.5,121,66,9,Sunday,58.69309729,0
5427,09/11/2014,1.666666667,55.5,109,39,6,Monday,10.72051656,0
5428,10/11/2014,1.111111111,64.125,127,69,7,Tuesday,4.856663059,0
5429,11/11/2014,1.666666667,57,143,73,10,Wednesday,28.25863073,0
5430,12/11/2014,6.388888889,48,118,59,6,Thursday,39.60857389,0
5431,13/11/2014,9.166666667,43.5,113,61,5,Friday,47.64359259,0
5432,14/11/2014,8.333333333,53.5,125,61,8,Saturday,10.58824481,0
5433,15/11/2014,10.27777778,35.375,108,48,7,Sunday,43.64749499,1
5434,16/11/2014,13.33333333,95.5,100,51,10,Monday,26.71174077,0
5435,17/11/2014,10,75.625,112,51,5,Tuesday,16.53619376,0
5436,18/11/2014,3.333333333,75.625,106,53,6,Wednesday,NA,0
5437,19/11/2014,3.055555556,57,128,65,10,Thursday,20.62110609,0
5438,20/11/2014,-2.5,52.875,128,54,11,Friday,26.72176464,0
5439,21/11/2014,-3.611111111,45.125,121,63,5,Saturday,19.74299502,0
5440,22/11/2014,5.555555556,47.5,128,66,11,Sunday,NA,0
5441,23/11/2014,6.388888889,79.75,127,66,6,Monday,28.18641908,0
5442,24/11/2014,4.166666667,91.5,113,54,8,Tuesday,44.72495704,0
5443,25/11/2014,4.444444444,89.375,117,53,10,Wednesday,2.733976032,0
5444,26/11/2014,4.444444444,80.875,114,58,7,Thursday,7.672425696,0
5445,27/11/2014,4.722222222,94.875,117,55,5,Friday,NA,0
5446,28/11/2014,8.333333333,90.375,115,56,11,Saturday,NA,0
5447,29/11/2014,3.888888889,94.875,103,55,6,Sunday,9.803667342,0
5448,30/11/2014,2.777777778,99,101,59,5,Monday,NA,0
5449,01/12/2014,0,76.375,134,68,9,Tuesday,20.26116041,0
5450,02/12/2014,-1.111111111,81.5,93,47,3,Wednesday,14.95743317,0
5451,03/12/2014,-0.833333333,86,116,57,8,Thursday,21.9762901,0
5452,04/12/2014,-2.777777778,79,128,73,5,Friday,27.02755994,0
5453,05/12/2014,-2.777777778,81.875,109,42,6,Saturday,22.64840802,0
5454,06/12/2014,-0.277777778,79.125,142,80,11,Sunday,14.01549645,0
5455,07/12/2014,3.611111111,84.5,124,68,6,Monday,17.02584071,0
5456,08/12/2014,8.055555556,94.625,112,57,8,Tuesday,19.73872301,0
5457,09/12/2014,9.722222222,77.625,116,52,12,Wednesday,12.63422079,0
5458,10/12/2014,3.333333333,87.375,136,70,7,Thursday,23.65514782,0
5459,11/12/2014,5,71.25,138,59,8,Friday,21.37047626,0
5460,12/12/2014,1.666666667,69.875,136,60,11,Saturday,20.67639381,0
5461,13/12/2014,-0.277777778,77,108,56,6,Sunday,25.74620213,0
5462,14/12/2014,-1.111111111,74.625,125,55,8,Monday,34.69903253,0
5463,15/12/2014,-0.555555556,78.75,140,83,15,Tuesday,10.79898709,0
5464,16/12/2014,-2.5,66.25,149,70,11,Wednesday,27.70186249,0
5465,17/12/2014,-6.388888889,72,118,60,8,Thursday,24.69386395,0
5466,18/12/2014,-5,89.125,131,67,10,Friday,27.93253342,0
5467,19/12/2014,1.111111111,98,111,58,13,Saturday,11.95706145,0
5468,20/12/2014,1.111111111,65.75,130,75,10,Sunday,16.98637675,0
5469,21/12/2014,0.555555556,67.375,125,65,10,Monday,NA,0
5470,22/12/2014,1.666666667,83.5,121,53,10,Tuesday,NA,0
5471,23/12/2014,1.944444444,77.125,144,73,11,Wednesday,33.44086868,0
5472,24/12/2014,5,93.625,126,57,12,Thursday,NA,0
5473,25/12/2014,0.555555556,77.75,124,65,9,Friday,7.979277582,1
5474,26/12/2014,-2.5,85.375,119,69,11,Saturday,NA,0
5475,27/12/2014,-1.666666667,75.25,116,62,6,Sunday,36.96088658,0
5476,28/12/2014,0.833333333,90.125,156,80,11,Monday,NA,0
5477,29/12/2014,-4.166666667,81.875,112,47,12,Tuesday,17.82006725,0
5478,30/12/2014,-3.611111111,84.375,116,62,16,Wednesday,NA,0
5479,31/12/2014,-4.722222222,70.875,148,79,14,Thursday,13.11419173,0
5480,01/01/2015,-15.83333333,68.625,108,42,16,Friday,NA,1
5481,02/01/2015,-9.444444444,67.75,124,51,12,Saturday,NA,0
5482,03/01/2015,-4.166666667,75.375,138,69,5,Sunday,17.15764944,0
5483,04/01/2015,-15,60.625,132,74,4,Monday,21.59915536,0
5484,05/01/2015,-21.38888889,60.625,112,57,10,Tuesday,16.10212996,0
5485,06/01/2015,-20.83333333,63.625,131,53,12,Wednesday,66.87741681,0
5486,07/01/2015,-16.11111111,70.625,140,75,10,Thursday,65.66591014,0
5487,08/01/2015,-13.05555556,75.125,123,68,7,Friday,78.62221075,0
5488,09/01/2015,-17.5,64.5,126,73,8,Saturday,39.4623402,0
5489,10/01/2015,-16.94444444,65.5,121,58,15,Sunday,34.50874388,0
5490,11/01/2015,-4.444444444,72.25,148,80,13,Monday,30.58618597,0
5491,12/01/2015,-1.944444444,70.5,146,79,9,Tuesday,34.64478987,0
5492,13/01/2015,-11.11111111,65.875,119,62,10,Wednesday,42.63377224,0
5493,14/01/2015,-11.66666667,62.875,127,50,8,Thursday,37.55722358,0
5494,15/01/2015,-2.222222222,62.5,118,55,14,Friday,19.40435561,0
5495,16/01/2015,3.888888889,57.5,137,63,10,Saturday,28.52630854,0
5496,17/01/2015,2.777777778,96,138,58,16,Sunday,17.45062185,0
5497,18/01/2015,0.833333333,94.625,117,56,7,Monday,NA,0
5498,19/01/2015,1.944444444,94.125,125,76,11,Tuesday,30.54213295,0
5499,20/01/2015,1.111111111,81,126,67,14,Wednesday,13.43051196,0
5500,21/01/2015,-1.944444444,74.625,100,55,10,Thursday,11.83329549,0
5501,22/01/2015,-2.777777778,87.75,126,73,3,Friday,23.55872861,0
5502,23/01/2015,-6.111111111,96.625,131,70,12,Saturday,15.29437041,0
5503,24/01/2015,-4.166666667,81.25,115,61,9,Sunday,18.29127595,0
5504,25/01/2015,-9.722222222,79.5,142,69,8,Monday,26.30049517,0
5505,26/01/2015,-12.77777778,69.25,122,61,9,Tuesday,37.312897,0
5506,27/01/2015,-13.88888889,76,124,65,9,Wednesday,43.26029114,0
5507,28/01/2015,-5.833333333,72.75,112,54,7,Thursday,41.36168436,0
5508,29/01/2015,1.944444444,77.375,126,62,11,Friday,29.13341817,0
5509,30/01/2015,10.27777778,78.875,127,62,7,Saturday,15.15817387,0
5510,31/01/2015,7.777777778,79.75,118,62,8,Sunday,34.11133334,0
5511,01/02/2015,-2.222222222,88.75,119,57,8,Monday,5.189042126,0
5512,02/02/2015,-5.277777778,71.625,111,55,8,Tuesday,15.14868265,0
5513,03/02/2015,-4.444444444,85.125,120,64,10,Wednesday,31.45743122,0
5514,04/02/2015,-8.611111111,75,135,76,9,Thursday,43.85374801,0
5515,05/02/2015,-15.55555556,57.5,119,65,4,Friday,28.81028396,0
5516,06/02/2015,-16.11111111,67.75,110,54,10,Saturday,30.81421843,0
5517,07/02/2015,-8.611111111,63.5,123,65,12,Sunday,23.87558014,0
5518,08/02/2015,-9.722222222,84,108,61,8,Monday,34.75721948,0
5519,09/02/2015,-8.055555556,68.625,135,77,8,Tuesday,33.46840413,0
5520,10/02/2015,-8.888888889,98,124,63,5,Wednesday,27.63574407,0
5521,11/02/2015,-8.888888889,76,131,73,10,Thursday,19.74935063,0
5522,12/02/2015,-12.77777778,72.25,139,72,10,Friday,35.65974787,0
5523,13/02/2015,-13.88888889,69.5,113,58,13,Saturday,33.79983437,0
5524,14/02/2015,-2.5,95.5,126,57,12,Sunday,NA,0
5525,15/02/2015,-3.333333333,60.375,138,76,11,Monday,24.31084897,0
5526,16/02/2015,-3.055555556,79.375,119,60,8,Tuesday,25.71333857,0
5527,17/02/2015,-0.555555556,78.5,122,55,7,Wednesday,51.63888763,1
5528,18/02/2015,-0.277777778,78.125,124,63,6,Thursday,53.58939319,1
5529,19/02/2015,0,80.125,128,65,9,Friday,68.58719811,0
5530,20/02/2015,-5.833333333,50.875,147,62,18,Saturday,28.62482187,0
5531,21/02/2015,-8.611111111,70.625,125,64,8,Sunday,21.05512401,0
5532,22/02/2015,4.444444444,68.125,156,77,11,Monday,14.54077055,0
5533,23/02/2015,-2.777777778,60.75,123,60,12,Tuesday,35.52818777,0
5534,24/02/2015,-5.555555556,52.875,119,59,11,Wednesday,56.73068402,0
5535,25/02/2015,-6.388888889,53.5,131,65,9,Thursday,NA,0
5536,26/02/2015,4.166666667,53.375,117,54,7,Friday,45.22444156,0
5537,27/02/2015,0,76,145,61,14,Saturday,19.66534373,0
5538,28/02/2015,1.388888889,71.875,126,65,7,Sunday,45.04513693,0
5539,01/03/2015,4.166666667,64.125,112,47,8,Monday,20.0640111,0
5540,02/03/2015,5,44.875,111,63,5,Tuesday,21.12231325,0
5541,03/03/2015,1.944444444,76.5,117,61,9,Wednesday,24.17382316,0
5542,04/03/2015,-2.777777778,66,118,55,9,Thursday,8.075982633,0
5543,05/03/2015,-1.944444444,62.5,116,54,9,Friday,21.454663,0
5544,06/03/2015,-0.555555556,54.125,144,71,15,Saturday,30.96723145,0
5545,07/03/2015,2.222222222,66.25,132,62,7,Sunday,NA,0
5546,08/03/2015,5.555555556,66.75,142,72,10,Monday,48.93252105,0
5547,09/03/2015,9.166666667,83.125,154,67,17,Tuesday,NA,0
5548,10/03/2015,1.111111111,71.125,142,77,13,Wednesday,NA,0
5549,11/03/2015,3.333333333,50,110,56,7,Thursday,37.31161463,0
5550,12/03/2015,8.055555556,46.25,126,64,8,Friday,26.91821157,0
5551,13/03/2015,6.111111111,80.125,137,58,13,Saturday,13.81790276,0
5552,14/03/2015,-3.055555556,75.875,130,60,13,Sunday,NA,0
5553,15/03/2015,-4.444444444,77.25,132,62,11,Monday,17.8521591,0
5554,16/03/2015,-4.722222222,68.125,112,57,6,Tuesday,27.81092202,0
5555,17/03/2015,0.277777778,63.375,130,65,13,Wednesday,24.46275809,0
5556,18/03/2015,1.111111111,67.625,138,72,13,Thursday,NA,0
5557,19/03/2015,1.388888889,45.625,130,64,8,Friday,37.67831026,0
5558,20/03/2015,0,73.75,109,53,11,Saturday,20.69155866,0
5559,21/03/2015,-1.944444444,57.625,117,67,12,Sunday,-1.27805356,0
5560,22/03/2015,-1.111111111,54.5,145,85,6,Monday,14.77914304,0
5561,23/03/2015,8.055555556,37.75,124,63,15,Tuesday,54.30517842,0
5562,24/03/2015,13.33333333,53.25,136,64,10,Wednesday,74.76391868,0
5563,25/03/2015,13.61111111,65,113,55,5,Thursday,42.74332908,0
5564,26/03/2015,11.66666667,54.25,132,76,7,Friday,15.73527456,0
5565,27/03/2015,3.888888889,53.875,140,67,14,Saturday,49.80686689,0
5566,28/03/2015,4.444444444,57.75,139,66,9,Sunday,45.79821256,0
5567,29/03/2015,9.166666667,63.875,121,58,7,Monday,27.62196591,0
5568,30/03/2015,7.5,90.875,139,63,15,Tuesday,19.84903485,0
5569,31/03/2015,4.722222222,55.375,122,62,6,Wednesday,23.81551562,0
5570,01/04/2015,5.555555556,60.25,113,58,10,Thursday,33.8183508,0
5571,02/04/2015,5.555555556,73.5,121,61,7,Friday,20.83512193,0
5572,03/04/2015,12.22222222,89.25,125,64,10,Saturday,30.96053448,1
5573,04/04/2015,11.94444444,81.75,120,50,11,Sunday,16.37346763,0
5574,05/04/2015,14.16666667,61.25,130,75,12,Monday,NA,1
5575,06/04/2015,20.83333333,61,144,62,10,Tuesday,33.1187017,0
5576,07/04/2015,10,50.375,111,55,8,Wednesday,9.318023387,0
5577,08/04/2015,10,39,133,65,11,Thursday,23.26217499,0
5578,09/04/2015,10.83333333,40.875,125,60,17,Friday,23.2512442,0
5579,10/04/2015,11.38888889,49.625,126,53,11,Saturday,47.10527355,0
5580,11/04/2015,6.111111111,73.5,121,62,9,Sunday,26.14174531,0
5581,12/04/2015,7.777777778,38.625,118,58,14,Monday,22.11950451,0
5582,13/04/2015,8.611111111,40.875,116,53,5,Tuesday,29.07690166,0
5583,14/04/2015,11.66666667,46.875,87,39,5,Wednesday,NA,0
5584,15/04/2015,6.111111111,61.875,122,61,6,Thursday,16.01522925,0
5585,16/04/2015,5.277777778,55.125,116,62,11,Friday,19.58044856,0
5586,17/04/2015,8.611111111,36.5,123,63,8,Saturday,34.01522926,0
5587,18/04/2015,15,53.375,118,59,9,Sunday,66.93897508,0
5588,19/04/2015,5.833333333,41.125,109,50,12,Monday,31.91430287,0
5589,20/04/2015,4.722222222,29.5,117,45,20,Tuesday,42.82211599,0
5590,21/04/2015,7.5,68.75,110,59,12,Wednesday,42.80936431,1
5591,22/04/2015,2.777777778,55.75,150,85,16,Thursday,30.57538907,0
5592,23/04/2015,7.5,48.875,122,60,8,Friday,41.79661263,0
5593,24/04/2015,6.666666667,73,117,56,11,Saturday,34.85399518,0
5594,25/04/2015,7.222222222,52.875,94,40,11,Sunday,24.90751924,0
5595,26/04/2015,12.22222222,39.125,116,60,12,Monday,34.90702683,0
5596,27/04/2015,9.166666667,80.625,121,55,11,Tuesday,9.90384957,0
5597,28/04/2015,4.166666667,83.625,122,57,15,Wednesday,11.3973528,0
5598,29/04/2015,9.166666667,52.625,109,56,13,Thursday,23.85061452,0
5599,30/04/2015,9.444444444,38.125,123,57,13,Friday,38.87930579,0
5600,01/05/2015,12.22222222,34.875,100,46,8,Saturday,23.95203751,1
5601,02/05/2015,11.66666667,39.25,110,48,5,Sunday,23.95697643,0
5602,03/05/2015,13.88888889,29.5,125,60,7,Monday,40.93784892,0
5603,04/05/2015,13.61111111,55.125,127,68,11,Tuesday,39.85779462,0
5604,05/05/2015,11.38888889,40.875,113,51,9,Wednesday,39.02542607,0
5605,06/05/2015,12.5,40.5,115,60,7,Thursday,42.3879201,0
5606,07/05/2015,16.38888889,46.5,115,58,11,Friday,51.1845188,0
5607,08/05/2015,16.66666667,29.375,129,65,11,Saturday,74.17127416,0
5608,09/05/2015,19.72222222,78,137,65,9,Sunday,356.1767544,0
5609,10/05/2015,13.33333333,82.125,134,75,10,Monday,22.4781491,0
5610,11/05/2015,13.88888889,72.125,124,57,9,Tuesday,27.27876782,0
5611,12/05/2015,15.83333333,44.25,121,64,11,Wednesday,50.23732487,0
5612,13/05/2015,19.44444444,50.75,107,47,10,Thursday,46.36080143,0
5613,14/05/2015,14.44444444,52.25,112,57,7,Friday,21.35649363,0
5614,15/05/2015,15.55555556,29,106,45,13,Saturday,51.48401041,0
5615,16/05/2015,21.66666667,58,121,60,8,Sunday,56.27034143,0
5616,17/05/2015,13.05555556,72.25,113,55,12,Monday,NA,0
5617,18/05/2015,11.11111111,54.75,93,54,5,Tuesday,20.49409113,0
5618,19/05/2015,12.77777778,61.875,108,61,3,Wednesday,26.53369337,0
5619,20/05/2015,15.55555556,38.625,104,48,8,Thursday,34.54811717,0
5620,21/05/2015,17.22222222,61.25,106,50,8,Friday,54.62840516,0
5621,22/05/2015,18.05555556,53,121,55,12,Saturday,43.6426203,0
5622,23/05/2015,18.88888889,67.375,108,50,4,Sunday,NA,0
5623,24/05/2015,11.94444444,90.25,111,58,7,Monday,34.78393699,0
5624,25/05/2015,11.66666667,46,109,57,4,Tuesday,17.8457695,0
5625,26/05/2015,9.166666667,51.125,104,52,8,Wednesday,16.95637135,0
5626,27/05/2015,15.83333333,38.5,115,51,10,Thursday,43.91811631,0
5627,28/05/2015,20.83333333,39.625,116,54,5,Friday,59.04638257,0
5628,29/05/2015,22.77777778,41.375,128,66,13,Saturday,NA,0
5629,30/05/2015,23.33333333,40,128,65,6,Sunday,NA,0
5630,31/05/2015,24.16666667,39.5,115,56,12,Monday,67.23980941,0
5631,01/06/2015,24.44444444,39.25,146,67,14,Tuesday,140.2780585,0
5632,02/06/2015,24.72222222,39.5,114,56,11,Wednesday,134.2969954,0
5633,03/06/2015,17.22222222,70.125,107,46,10,Thursday,40.91020734,0
5634,04/06/2015,14.72222222,45.125,101,52,3,Friday,20.28752698,1
5635,05/06/2015,16.94444444,36.625,117,64,5,Saturday,46.26143618,0
5636,06/06/2015,22.77777778,36.75,115,57,8,Sunday,60.33987872,0
5637,07/06/2015,25.55555556,34.375,120,53,8,Monday,NA,0
5638,08/06/2015,26.11111111,35.5,102,43,8,Tuesday,131.2189804,0
5639,09/06/2015,17.22222222,70.125,103,48,8,Wednesday,65.40782219,0
5640,10/06/2015,13.33333333,39,103,50,12,Thursday,NA,0
5641,11/06/2015,13.33333333,37.125,127,59,11,Friday,22.13637173,0
5642,12/06/2015,19.44444444,32.125,123,52,12,Saturday,42.12717425,0
5643,13/06/2015,22.22222222,35.375,110,54,8,Sunday,42.02864545,0
5644,14/06/2015,25.55555556,29.875,98,42,9,Monday,67.04463872,0
5645,15/06/2015,27.77777778,35.375,129,51,10,Tuesday,84.00312653,0
5646,16/06/2015,27.5,43.75,102,49,9,Wednesday,69.94980297,0
5647,17/06/2015,21.66666667,42.625,112,46,7,Thursday,30.92517173,0
5648,18/06/2015,20.27777778,54.125,95,53,9,Friday,37.98488026,0
5649,19/06/2015,23.61111111,37,137,60,9,Saturday,46.89308766,0
5650,20/06/2015,27.77777778,35.875,116,46,6,Sunday,NA,0
5651,21/06/2015,31.38888889,73.875,114,70,6,Monday,81.50058901,0
5652,22/06/2015,30.27777778,44.375,109,52,10,Tuesday,72.80141079,0
5653,23/06/2015,28.05555556,69,122,65,6,Wednesday,75.80141079,0
5654,24/06/2015,21.11111111,53.75,112,59,10,Thursday,17.77384404,0
5655,25/06/2015,25.27777778,48.625,108,46,6,Friday,NA,0
5656,26/06/2015,29.16666667,47.125,122,53,11,Saturday,NA,0
5657,27/06/2015,17.5,51,118,60,12,Sunday,15.22476758,0
5658,28/06/2015,17.77777778,39.75,105,56,8,Monday,12.60827679,0
5659,29/06/2015,22.5,77.5,89,44,10,Tuesday,NA,0
5660,30/06/2015,17.22222222,55.375,115,58,1,Wednesday,8.662262266,0
5661,01/07/2015,16.38888889,55.375,116,61,8,Thursday,2.67250242,0
5662,02/07/2015,18.88888889,54.375,116,59,10,Friday,10.59794198,0
5663,03/07/2015,18.33333333,43.875,108,41,6,Saturday,19.86531444,0
5664,04/07/2015,20.83333333,39.25,108,58,6,Sunday,NA,0
5665,05/07/2015,22.77777778,37.25,123,49,9,Monday,42.46122969,0
5666,06/07/2015,26.38888889,37.125,120,62,5,Tuesday,NA,0
5667,07/07/2015,28.05555556,38.875,134,71,6,Wednesday,107.519522,0
5668,08/07/2015,29.44444444,42.75,102,46,10,Thursday,107.6990753,0
5669,09/07/2015,28.33333333,43.625,131,70,5,Friday,100.8775528,1
5670,10/07/2015,28.05555556,40.5,105,52,4,Saturday,76.99427438,0
5671,11/07/2015,24.16666667,70.875,109,60,9,Sunday,NA,0
5672,12/07/2015,24.72222222,52,98,43,10,Monday,33.99621107,0
5673,13/07/2015,21.94444444,64.25,108,60,4,Tuesday,6.001671326,0
5674,14/07/2015,26.66666667,49.375,108,57,9,Wednesday,42.04098167,0
5675,15/07/2015,30.55555556,42.75,109,48,8,Thursday,53.70925801,0
5676,16/07/2015,30.27777778,45.875,99,51,4,Friday,70.07371754,0
5677,17/07/2015,29.44444444,92.25,123,63,9,Saturday,45.10010643,0
5678,18/07/2015,25.55555556,52.875,109,68,6,Sunday,14.03841558,0
5679,19/07/2015,21.94444444,86.375,101,55,8,Monday,NA,0
5680,20/07/2015,23.88888889,53.875,119,55,15,Tuesday,27.13438756,0
5681,21/07/2015,23.33333333,72.125,132,65,10,Wednesday,26.71691109,0
5682,22/07/2015,21.94444444,75.25,115,62,9,Thursday,24.08446824,0
5683,23/07/2015,21.66666667,65.625,99,52,2,Friday,7.006193177,0
5684,24/07/2015,22.22222222,58.5,106,45,9,Saturday,20.06315681,0
5685,25/07/2015,24.16666667,42.375,112,45,7,Sunday,45.98555308,0
5686,26/07/2015,24.16666667,74.875,115,56,7,Monday,31.01555308,0
5687,27/07/2015,23.05555556,54,121,62,10,Tuesday,17.14347595,0
5688,28/07/2015,24.44444444,45.875,110,55,7,Wednesday,51.00888641,0
5689,29/07/2015,28.88888889,43.875,96,41,7,Thursday,60.05555308,0
5690,30/07/2015,28.33333333,56.25,121,70,12,Friday,65.09502409,0
5691,31/07/2015,28.05555556,80.875,110,57,3,Saturday,32.09948803,0
5692,01/08/2015,26.11111111,46.75,89,43,7,Sunday,NA,0
5693,02/08/2015,31.66666667,51.75,123,58,4,Monday,61.38895162,0
5694,03/08/2015,31.94444444,51.5,139,71,5,Tuesday,58.92402704,0
5695,04/08/2015,31.11111111,53,125,58,7,Wednesday,56.96108378,0
5696,05/08/2015,30.55555556,62.375,146,69,11,Thursday,57.93033833,0
5697,06/08/2015,24.72222222,54.75,152,78,10,Friday,55.90704357,0
5698,07/08/2015,24.72222222,39.75,121,65,5,Saturday,NA,0
5699,08/08/2015,25.55555556,34.75,130,71,10,Sunday,34.70103706,0
5700,09/08/2015,28.88888889,74.375,144,65,12,Monday,58.86485571,0
5701,10/08/2015,26.11111111,80,108,45,8,Tuesday,59.82090553,0
5702,11/08/2015,24.72222222,86.75,110,48,9,Wednesday,27.70153681,0
5703,12/08/2015,27.77777778,69.125,114,54,6,Thursday,NA,0
5704,13/08/2015,28.61111111,61.375,95,45,9,Friday,57.68926422,0
5705,14/08/2015,28.61111111,80.75,102,51,6,Saturday,66.11118526,0
5706,15/08/2015,28.33333333,70.5,113,62,5,Sunday,NA,0
5707,16/08/2015,28.88888889,69.375,132,69,7,Monday,23.78054536,0
5708,17/08/2015,30,58.625,106,42,10,Tuesday,60.81318124,0
5709,18/08/2015,31.11111111,45.375,141,83,8,Wednesday,60.92337628,0
5710,19/08/2015,26.94444444,83.5,168,94,10,Thursday,54.8455059,0
5711,20/08/2015,21.94444444,74.5,125,67,7,Friday,24.27252106,0
5712,21/08/2015,22.77777778,71,100,55,6,Saturday,23.19372654,0
5713,22/08/2015,21.38888889,57,85,37,6,Sunday,NA,0
5714,23/08/2015,21.11111111,65.75,92,41,8,Monday,31.15434212,0
5715,24/08/2015,23.88888889,52.75,117,54,9,Tuesday,39.11669398,0
5716,25/08/2015,21.66666667,54.875,124,62,12,Wednesday,81.07568679,0
5717,26/08/2015,20.83333333,38.375,103,52,4,Thursday,46.1647226,0
5718,27/08/2015,18.88888889,42.625,112,56,9,Friday,33.08187042,0
5719,28/08/2015,18.33333333,95.875,98,50,5,Saturday,NA,0
5720,29/08/2015,17.77777778,46.75,79,40,5,Sunday,81.15157802,0
5721,30/08/2015,15.55555556,62.25,114,64,11,Monday,21.13499145,0
5722,31/08/2015,17.22222222,50.625,95,41,9,Tuesday,29.03896257,0
5723,01/09/2015,21.38888889,39.75,112,56,7,Wednesday,43.40531503,0
5724,02/09/2015,22.22222222,49.75,121,50,10,Thursday,39.99586886,0
5725,03/09/2015,22.77777778,54.75,120,54,6,Friday,56.90409811,0
5726,04/09/2015,22.22222222,55.375,105,41,8,Saturday,29.93725488,0
5727,05/09/2015,17.22222222,72.875,108,41,9,Sunday,19.75702746,0
5728,06/09/2015,12.22222222,57.125,106,51,8,Monday,NA,0
5729,07/09/2015,12.77777778,51.375,119,64,13,Tuesday,25.0606165,1
5730,08/09/2015,15.83333333,33,120,58,7,Wednesday,25.25861216,0
5731,09/09/2015,21.11111111,42.125,117,57,5,Thursday,45.69911223,0
5732,10/09/2015,18.88888889,35.375,112,47,10,Friday,57.6436997,0
5733,11/09/2015,19.72222222,32.375,129,60,15,Saturday,68.74839745,0
5734,12/09/2015,21.66666667,57.75,123,62,15,Sunday,NA,0
5735,13/09/2015,24.16666667,65.375,133,62,7,Monday,26.95238184,0
5736,14/09/2015,17.22222222,59,102,40,5,Tuesday,49.6689429,0
5737,15/09/2015,18.88888889,57.125,99,44,6,Wednesday,49.64518975,0
5738,16/09/2015,18.05555556,59.5,104,49,6,Thursday,29.72141732,0
5739,17/09/2015,18.61111111,72.25,117,49,9,Friday,46.71096725,0
5740,18/09/2015,25.55555556,53.5,103,39,6,Saturday,NA,0
5741,19/09/2015,24.72222222,76.125,121,47,7,Sunday,35.75146217,0
5742,20/09/2015,19.44444444,70.125,103,59,6,Monday,17.6666003,0
5743,21/09/2015,15.55555556,66.125,128,56,10,Tuesday,25.67353461,0
5744,22/09/2015,14.72222222,69,101,48,9,Wednesday,NA,0
5745,23/09/2015,21.11111111,73.625,128,60,7,Thursday,NA,0
5746,24/09/2015,15.55555556,55.125,107,56,11,Friday,NA,0
5747,25/09/2015,13.61111111,59.5,95,48,0,Saturday,42.26828389,0
5748,26/09/2015,16.38888889,59.75,120,63,7,Sunday,NA,0
5749,27/09/2015,18.05555556,40.25,107,54,7,Monday,NA,0
5750,28/09/2015,21.66666667,67.625,107,50,8,Tuesday,NA,0
5751,29/09/2015,16.38888889,68.25,130,60,9,Wednesday,NA,0
5752,30/09/2015,19.72222222,66.875,85,42,4,Thursday,NA,0
